CPC3-code,CPC3-title,CPC3-title-ZH,ilcd_code,ilcd_category
83162,Computer systems management services,计算机系统管理服务,10.6,Other Services: Communication and information services
8319,"Other management services, except construction project management services",其他管理服务，建筑项目管理服务除外,10.16,Other Services: Other services
83190,"Other management services, except construction project management services",其他管理服务，建筑项目管理服务除外,10.16,Other Services: Other services
832,"Architectural services, urban and land planning and landscape architectural services",建筑服务、城市和土地规划以及景观建筑服务,10.15,Other Services: Engineering and consulting
8321,Architectural services and advisory services,建筑服务和咨询服务,10.15,Other Services: Engineering and consulting
83211,Architectural advisory services,建筑咨询服务,10.15,Other Services: Engineering and consulting
83212,Architectural services for residential building projects,住宅建筑项目的建筑服务,10.15,Other Services: Engineering and consulting
83213,Architectural services for non-residential building projects,非住宅建筑项目的建筑服务,10.15,Other Services: Engineering and consulting
83214,Historical restoration architectural services,历史修复建筑服务,10.15,Other Services: Engineering and consulting
8322,Urban and land planning services,城市和土地规划服务,10.15,Other Services: Engineering and consulting
83221,Urban planning services,城市规划服务,10.15,Other Services: Engineering and consulting
83222,Rural land planning services,农村土地规划服务,10.8,Other Services: Administration and government
83223,Project site master planning services,项目场地总体规划服务,10.15,Other Services: Engineering and consulting
8323,Landscape architectural services and advisory services,景观建筑服务和咨询服务,10.15,Other Services: Engineering and consulting
83231,Landscape architectural advisory services,景观建筑咨询服务,10.15,Other Services: Engineering and consulting
83232,Landscape architectural services,景观建筑服务,10.15,Other Services: Engineering and consulting
833,Engineering services,工程服务,10.15,Other Services: Engineering and consulting
8331,Engineering advisory services,工程咨询服务,10.15,Other Services: Engineering and consulting
83310,Engineering advisory services,工程咨询服务,10.15,Other Services: Engineering and consulting
8332,Engineering services for specific projects,特定项目的工程服务,10.15,Other Services: Engineering and consulting
83321,Engineering services for building projects,建筑项目工程服务,10.15,Other Services: Engineering and consulting
83322,Engineering services for industrial and manufacturing projects,为工业和制造业项目提供工程服务,10.15,Other Services: Engineering and consulting
83323,Engineering services for transportation projects,交通项目的工程服务,10.15,Other Services: Engineering and consulting
83324,Engineering services for power projects,电力项目工程服务,10.15,Other Services: Engineering and consulting
83325,Engineering services for telecommunications and broadcasting projects,电信和广播项目的工程服务,10.15,Other Services: Engineering and consulting
83326,Engineering services for waste management projects (hazardous and non-hazardous),废物管理项目（有害和无害）的工程服务,10.15,Other Services: Engineering and consulting
83327,"Engineering services for water, sewerage and drainage projects",供水、污水处理和排水项目的工程服务,10.15,Other Services: Engineering and consulting
83329,Engineering services for other projects,其他项目的工程服务,10.15,Other Services: Engineering and consulting
8333,Project management services for construction projects,建筑项目的项目管理服务,10.15,Other Services: Engineering and consulting
